COSMIC_ID,master_cell_id,model_id,SEEDING_DENSITY,GROWTH_RATE,DOUBLING_TIME,DAY4DAY1RATIO,tissue,cancer_type,model_type,growth_properties
687816,1812,SIDM00729,325,0.6568402039324944,82.75037854374456,2.027585892532795,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
688018,1220,SIDM00730,1500,-0.25825717185044716,-216.51059450064517,0.794133115688942,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
908481,916,SIDM00731,1000,0.09849123841848685,470.83525700149687,1.137011245473016,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
946368,453,SIDM00732,325,1.0581281433319392,48.68349958598698,3.0596087974347195,Central Nervous System,Glioblastoma,Cell Line,Unknown
688015,1571,SIDM00733,1250,0.564906533558869,86.19836571228122,1.7842065723721514,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
688011,2106,SIDM00735,1250,0.06477680791596971,-150.63947946167755,1.1595211687418026,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
687804,1014,SIDM00737,2500,0.18514176599357227,247.7798803087707,1.223132327651541,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Suspension
908475,1240,SIDM00738,325,0.9494788227514669,51.915882557446956,2.6626223285111497,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
722058,411,SIDM00739,625,0.7992351111907534,60.59074549173382,2.2788410233820895,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
908474,1239,SIDM00740,325,0.9947999750175772,50.21682675341422,2.787971760636004,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
908474,1239,SIDM00740,625,0.6058703244460013,78.8046892469197,1.883807063506877,Lung,Squamous Cell Lung Carcinoma,Cell Line,Adherent
688006,451,SIDM00741,2500,0.4421053796098612,71.03357156622127,1.6644156657731914,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
687802,634,SIDM00742,625,0.3524952770639016,198.45489987469998,1.4961921530584754,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
908473,958,SIDM00743,625,0.3585725781426979,195.72685875959115,1.498536006797539,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
910900,1828,SIDM00744,325,0.7960129566312576,63.3975425216727,2.2920660125128025,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687800,1548,SIDM00745,625,0.4976930905685222,135.32459338963884,1.7167852867852889,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687799,712,SIDM00746,400,0.40743078921703146,142.44876204289105,1.5733753410903408,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687798,1238,SIDM00747,900,0.13108824985482184,136.9555586333712,1.1818991928117182,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
908471,1237,SIDM00748,625,1.101298081610657,47.35816132663992,3.1316306845385755,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
908472,372,SIDM00749,625,0.30921294112953274,55.338818121049734,1.4527265540329029,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1298348,711,SIDM00750,1000,0.15991055979933236,-113.16264872756255,1.2337055152243233,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
753600,1402,SIDM00751,500,0.4654663846813586,68.1698590511453,1.6911520645412863,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1240187,1266,SIDM00753,200,1.169560396892424,51.36467779974498,3.5934904062645394,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1298350,2228,SIDM00754,625,0.5547753889729918,98.78519886937089,1.8072242033976393,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
908463,934,SIDM00755,325,0.7663217786893496,64.55371698300321,2.239681689928001,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
724873,79,SIDM00756,325,0.9408878139545898,52.39824620234301,2.6467317962993753,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
908476,78,SIDM00758,200,0.780220311289834,69.61042337738414,2.2929981974492364,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
924244,1403,SIDM00759,250,1.029769547192664,48.161053854832666,2.9032936285738034,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
688010,1570,SIDM00760,5000,-0.027047503323310365,704.6127304473847,1.0015871598580206,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
1240186,1250,SIDM00761,1250,-0.008830560495680461,-251.60294912767694,1.051045755164857,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
1240185,183,SIDM00762,400,0.9733505052383701,59.26904305000516,2.781711265894268,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1240184,1823,SIDM00763,250,1.0251480311682382,54.46092707269555,3.0108712867560685,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1330972,91,SIDM00766,1500,0.07574327539980698,-1087.910569066221,1.16430307358428,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
1240183,90,SIDM00768,900,0.15410816218496323,468.9458753498244,1.2139113220855577,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687807,1690,SIDM00769,625,0.44582264517069314,306.3914894749198,1.640776737523548,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1240182,1829,SIDM00770,1500,0.3216934029481377,157.24167038731682,1.4299848461610083,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
724868,2122,SIDM00771,300,1.1596511363051467,43.205888065176445,3.3002717540389446,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
749716,352,SIDM00772,2000,-0.028568770450981835,566.6982502943771,1.0171684829222667,Breast,Breast Carcinoma,Cell Line,Suspension
749715,351,SIDM00774,625,0.3113139119955117,148.40079854318284,1.4317044526816436,Breast,Breast Carcinoma,Cell Line,Suspension
907792,2266,SIDM00776,250,0.8435191682361874,60.27217261815493,2.4672928946194546,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
908442,35,SIDM00777,325,1.0745905857521374,46.029118972621106,3.0121979197478765,Large Intestine,Colorectal Carcinoma,Cell Line,Suspension
908457,573,SIDM00778,625,0.7463147988111587,70.05026061007,2.2033775650666017,Large Intestine,Colorectal Carcinoma,Cell Line,Semi-Adherent
908458,649,SIDM00779,900,0.6099978913829455,82.90899689728974,1.9295033847774847,Large Intestine,Colorectal Carcinoma,Cell Line,Suspension
909740,37,SIDM00781,500,0.7537820021469096,77.1326875250705,2.222206122066781,Large Intestine,Colorectal Carcinoma,Cell Line,Semi-Adherent
909761,997,SIDM00782,625,0.9989412551596384,60.677171717943864,2.8591959754480953,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
905936,1920,SIDM00783,125,1.701209203607385,29.6514086158313,5.880020754278629,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
907278,193,SIDM00785,2500,0.4158483699809564,119.72061452110322,1.5599197416755934,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
905937,1553,SIDM00789,150,1.8680521423372685,27.23134254709973,6.950039024896685,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
905940,2098,SIDM00791,625,1.1311607845093412,45.24859907884206,3.2801751411121702,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
1298349,348,SIDM00792,1250,0.45877937963956966,196.09178066783053,1.6483714750265552,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
906847,581,SIDM00793,625,1.082700989478844,72.61168203530325,3.2090922572220486,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
910697,948,SIDM00794,200,1.0918497546541635,44.61748201729272,3.060393664167174,Skin,Other Solid Carcinomas,Cell Line,Adherent
906793,953,SIDM00795,150,1.4124162832693787,36.371872939484675,4.400269273316791,Skin,Melanoma,Cell Line,Adherent
906794,2089,SIDM00796,300,0.9248023531876952,53.68744248888746,2.5932170047789103,Head and Neck,Head and Neck Carcinoma,Cell Line,Adherent
906792,652,SIDM00797,150,1.2390669169937434,267.2508867921155,4.099948149625224,Skin,Melanoma,Cell Line,Adherent
910784,349,SIDM00798,1000,0.865097191257417,60.376552515155595,2.509272016446106,Soft Tissue,Rhabdomyosarcoma,Cell Line,Adherent
687563,1777,SIDM00799,150,1.0724170962912372,48.93300068779053,3.231855926470633,Central Nervous System,Glioblastoma,Cell Line,Adherent
910921,1806,SIDM00801,150,1.0489115337072632,48.86189768437436,2.9757522637634537,Skin,Melanoma,Cell Line,Adherent
910922,1186,SIDM00803,325,1.3314024331011813,38.84806024444648,4.025706472665887,Kidney,Kidney Carcinoma,Cell Line,Adherent
907060,1202,SIDM00806,300,1.1314373889562506,46.500571835339585,3.366064090180049,Bone,Osteosarcoma,Cell Line,Adherent
687452,1157,SIDM00807,625,0.9402664310877084,59.89036725914618,2.7432224381526464,Bladder,Bladder Carcinoma,Cell Line,Adherent
907268,1941,SIDM00808,325,1.9330155679301253,25.955776580421073,7.223182309952363,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
910851,1839,SIDM00810,150,1.0386239070179653,47.214417197902655,2.8777832441563493,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
909747,974,SIDM00812,625,0.4470638172993327,179.54345727565905,1.6528610895957627,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
909701,961,SIDM00813,1000,0.5408999856515088,98.48771604696984,1.7825289471984005,Haematopoietic and Lymphoid,Non-Cancerous,Cell Line,Suspension
909744,270,SIDM00814,200,0.6911220993365716,79.43244119707188,2.101511739335162,Adrenal Gland,Other Solid Carcinomas,Cell Line,Adherent
1480374,1596,SIDM00815,300,0.9643291924154413,50.37593471299443,2.6930740083513443,Ovary,Ovarian Carcinoma,Cell Line,Unknown
1524419,693,SIDM00816,300,0.4953841510752104,95.6753949699659,1.6847617420391905,Kidney,Kidney Carcinoma,Cell Line,Adherent
1524416,1905,SIDM00817,325,0.676042388710686,76.23253088006499,2.05562020597333,Kidney,Kidney Carcinoma,Cell Line,Adherent
1524415,147,SIDM00818,150,1.6373340455758227,30.09195903999539,5.25126775449538,Kidney,Kidney Carcinoma,Cell Line,Adherent
1524414,1904,SIDM00819,150,0.9664956124167332,51.55366714451078,2.7556072958858904,Kidney,Kidney Carcinoma,Cell Line,Adherent
1524417,694,SIDM00820,125,1.2001871706684164,40.42177010035738,3.437163270586162,Kidney,Kidney Carcinoma,Cell Line,Adherent
1524418,695,SIDM00821,300,1.0394934631172563,46.93795818153969,2.915452478995509,Kidney,Kidney Carcinoma,Cell Line,Adherent
905961,1687,SIDM00826,700,1.0449658107859656,49.17121155779249,2.975812080604106,Large Intestine,Colorectal Carcinoma,Cell Line,Semi-Adherent
907064,1391,SIDM00828,625,0.608385946004872,89.8162131093423,1.9491014165650582,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
905938,55,SIDM00829,2000,0.8931238347406482,55.57643504534726,2.454642813004925,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
905938,55,SIDM00829,2500,0.33987004093476786,148.76037052678365,1.4344116518164478,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
906837,2075,SIDM00831,150,1.3950745153180286,38.77301338026485,4.429803441426314,Head and Neck,Head and Neck Carcinoma,Cell Line,Adherent
909757,1689,SIDM00832,200,1.0960869365707882,45.12781985417666,3.0620099115617565,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
909755,1141,SIDM00833,625,0.7206031130129866,78.31572825843125,2.22670703817746,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
909748,271,SIDM00834,400,0.9329986598189354,89.4176249850723,2.7200355429275263,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
909746,480,SIDM00835,625,0.5092586570266844,140.61826827227142,1.7173234692771278,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
909751,1,SIDM00837,250,1.289893307890246,41.56977588106759,3.9086896742057413,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
907790,306,SIDM00839,125,1.2805380138704594,39.05459672210645,3.7139305254198307,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
907790,306,SIDM00839,300,1.0390003326297306,46.988280351150486,2.9278754650223213,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
905962,3,SIDM00841,350,1.5916825012050873,31.657858800831047,5.164684656801244,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
910569,2128,SIDM00842,625,1.184355705425757,44.714250388817334,3.513968413659537,Large Intestine,Colorectal Carcinoma,Cell Line,Semi-Adherent
909262,1762,SIDM00844,400,1.6108133735146577,31.116144908810142,5.191916392349472,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
906831,1783,SIDM00845,1250,0.767884285032087,80.83011737029369,2.3354660719130758,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
1298134,1799,SIDM00846,325,0.691002374105142,78.06479645294945,2.120947461261369,Cervix,Cervical Carcinoma,Cell Line,Adherent
909264,1763,SIDM00847,625,0.8955351923419818,58.03704499827494,2.5689314255683295,Soft Tissue,Rhabdomyosarcoma,Cell Line,Adherent
684052,660,SIDM00848,625,1.2089443807938247,42.339383143803694,3.5313886804296026,Bone,Ewing's Sarcoma,Cell Line,Adherent
910920,949,SIDM00849,300,0.26310553720880014,-17.83530817014913,1.3559340852677764,Kidney,Kidney Carcinoma,Cell Line,Unknown
906790,1011,SIDM00850,150,1.1704074805854292,42.44707912031965,3.348702215793821,Stomach,Gastric Carcinoma,Cell Line,Adherent
907042,1244,SIDM00852,100,1.4276196957426261,34.48052067458489,4.303336527527555,Central Nervous System,Glioma,Cell Line,Adherent
906999,963,SIDM00853,625,0.79360637510198,65.40595494311493,2.310765657824132,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
1303896,1008,SIDM00854,1000,1.1661647089554361,44.35175815032644,3.403396832316437,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
907298,1089,SIDM00855,325,1.0772380562689141,46.40246129861353,3.0800772514171073,Soft Tissue,Other Solid Carcinomas,Cell Line,Adherent
907299,962,SIDM00856,300,1.2903620996523377,43.63094527913118,3.9118492411161605,Kidney,Other Solid Carcinomas,Cell Line,Adherent
906865,1173,SIDM00857,625,0.26790589377826673,146.13837100222574,1.3795071678179671,Skin,Melanoma,Cell Line,Adherent
1290807,661,SIDM00858,750,0.4274260777441585,133.22334566775513,1.6448654115320853,Bone,Osteosarcoma,Cell Line,Adherent
1297449,1772,SIDM00859,1500,1.1422420960795616,43.15759939745833,3.1784074926961234,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
906863,1170,SIDM00860,150,1.1145565964111825,50.76570244441128,3.3987595983706753,Head and Neck,Head and Neck Carcinoma,Cell Line,Adherent
1240128,869,SIDM00861,300,1.2013875973608754,41.964428595161465,3.4883784105726825,Ovary,Ovarian Carcinoma,Cell Line,Adherent
906846,873,SIDM00863,300,1.082221616066104,49.327411812434974,3.1299596175704694,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
906843,473,SIDM00864,500,0.19445122675057117,68.4894710431515,1.3674356140839197,Cervix,Cervical Carcinoma,Cell Line,Adherent
687983,1495,SIDM00865,625,0.37183788493815384,131.5037106471876,1.4921724381222399,Lung,Small Cell Lung Carcinoma,Cell Line,Adherent
749710,1316,SIDM00866,400,0.36763071225338934,273.92065235619623,1.5113521420542608,Breast,Breast Carcinoma,Cell Line,Adherent
906835,1784,SIDM00867,625,0.36045969115285514,157.04207317952975,1.4926721569738903,Central Nervous System,Glioblastoma,Cell Line,Adherent
1290906,1552,SIDM00870,1250,0.01959539954911285,-710.670945260248,1.0306971093424062,Breast,Breast Carcinoma,Cell Line,Semi-Adherent
749709,2143,SIDM00872,1000,0.4148530534018395,147.23677263810865,1.560495023808622,Breast,Breast Carcinoma,Cell Line,Adherent
749714,936,SIDM00874,400,0.5184036312054662,167.41688259191585,1.747260076978603,Breast,Breast Carcinoma,Cell Line,Semi-Adherent
907047,1317,SIDM00875,325,1.0826083565800029,46.55660712894717,3.041087066522915,Breast,Breast Carcinoma,Cell Line,Adherent
749713,1264,SIDM00877,1250,0.5669959043595114,125.5916781620444,1.8693910874281165,Breast,Breast Carcinoma,Cell Line,Suspension
907046,2127,SIDM00878,325,0.40347169938528926,125.80735935969733,1.528062296474017,Breast,Breast Carcinoma,Cell Line,Semi-Adherent
1303900,653,SIDM00879,1500,0.07809370277920645,82.84019001279088,1.140784506777009,Breast,Breast Carcinoma,Cell Line,Adherent
1303900,653,SIDM00879,2000,0.15632520002568465,273.0158074492338,1.2000216652904685,Breast,Breast Carcinoma,Cell Line,Adherent
1290905,1567,SIDM00881,1250,0.22205614367764448,-0.2628568658898776,1.3077847708448724,Breast,Breast Carcinoma,Cell Line,Adherent
907045,1551,SIDM00882,400,0.19857576817762715,-2.916118692250778,1.2842868280685353,Breast,Breast Carcinoma,Cell Line,Adherent
749712,94,SIDM00884,800,0.2610513792906401,238.14697370923864,1.3647381930445397,Breast,Breast Carcinoma,Cell Line,Adherent
749711,1644,SIDM00885,3000,-0.1854063923011396,115.04421083234642,0.890591494050573,Breast,Breast Carcinoma,Cell Line,Semi-Adherent
906832,1185,SIDM00886,625,1.2666445333975922,40.07873289513059,3.7033455234104555,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
906833,2150,SIDM00887,150,1.0869380232900454,46.514129476993276,3.1257537629049077,Central Nervous System,Other Solid Carcinomas,Cell Line,Adherent
906834,1184,SIDM00888,300,1.3711453259029218,38.35204940502317,4.188684282173972,Central Nervous System,Other Solid Carcinomas,Cell Line,Suspension
687505,1761,SIDM00889,325,1.5536339827596872,31.921420019093354,4.880112405300001,Cervix,Cervical Carcinoma,Cell Line,Adherent
906830,2242,SIDM00890,900,0.3672186785409071,34.72174898504477,1.529559311210188,Skin,Melanoma,Cell Line,Adherent
949093,1231,SIDM00892,1250,0.24028354022145673,12.041022684238358,1.3080576055673483,Breast,Breast Carcinoma,Cell Line,Adherent
906801,2264,SIDM00893,1250,0.16023131069806157,153.40889203095173,1.2549721785294352,Breast,Breast Carcinoma,Cell Line,Adherent
910918,590,SIDM00895,2500,0.03877395730184369,872.0052258809251,1.0589014396442729,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
910919,585,SIDM00896,625,1.4000159339191776,35.37971733951333,4.161697592496669,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
910704,726,SIDM00898,500,0.5134586016449433,123.17221727402831,1.731664538735966,Breast,Breast Carcinoma,Cell Line,Adherent
910702,59,SIDM00899,1000,0.3776697145266521,154.10409344570402,1.5274898995596562,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
906765,2198,SIDM00900,400,1.372383797559427,36.25100194312192,4.044052560737742,Haematopoietic and Lymphoid,Non-Cancerous,Cell Line,Suspension
910781,1294,SIDM00901,625,0.6922166348715882,72.63270687249717,2.0778072039541104,Endometrium,Endometrial Carcinoma,Cell Line,Adherent
905949,369,SIDM00903,75,2.0685310550708516,24.304693901658826,8.379747101069222,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
905949,369,SIDM00903,100,2.2001073054600506,23.144738957665083,9.763373204264898,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687506,561,SIDM00905,625,0.8073926702341779,61.496277661307204,2.340306828445531,Cervix,Cervical Carcinoma,Cell Line,Adherent
910703,1190,SIDM00907,1500,0.9906444715311379,51.27234174499376,2.7947893991047237,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
687448,430,SIDM00909,400,0.2490002468267657,-1617.19235455741,1.3599474801879738,Skin,Melanoma,Cell Line,Adherent
906820,13,SIDM00910,625,0.6429088303369151,77.92657780510964,1.9751569994445035,Peripheral Nervous System,Neuroblastoma,Cell Line,Adherent
688022,625,SIDM00915,3000,-0.5670292487275695,-90.9103938742133,0.5775474364601406,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
910688,185,SIDM00917,500,0.6913985745461529,90.26001744223522,2.137835928053275,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
910688,185,SIDM00917,625,1.1741173137211363,42.36670339116726,3.2477661995864215,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
949090,1524,SIDM00918,625,0.46611098280384844,112.13259775607087,1.654162390759268,Ovary,Ovarian Carcinoma,Cell Line,Adherent
906825,320,SIDM00919,300,0.7071101137674651,67.42922344092055,2.0976887368403654,Ovary,Ovarian Carcinoma,Cell Line,Adherent
946382,363,SIDM00920,625,0.34892969490753034,802.968570209588,1.4551538408243285,Breast,Breast Carcinoma,Cell Line,Adherent
724859,1844,SIDM00921,300,0.973393567356688,52.10221779957964,2.7794689960762753,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
687777,219,SIDM00922,625,0.344048232013214,184.15467401349332,1.5061379601557112,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
906824,1767,SIDM00923,500,0.9279237002231293,54.92409304213413,2.6591282697366423,Cervix,Cervical Carcinoma,Cell Line,Adherent
687596,1605,SIDM00924,625,0.49250875351871415,95.97220244466799,1.6820460826102437,Lung,Other Solid Carcinomas,Cell Line,Adherent
908460,1815,SIDM00925,500,0.4502528428186412,-36.26826939435365,1.7549369152718393,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
1298353,1692,SIDM00926,625,0.3074177432015551,154.53371028981718,1.4175379273115334,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
753605,919,SIDM00927,2500,-0.24044626869681687,2078.5343082429335,0.8256001125267187,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
910852,113,SIDM00928,400,0.7932985593172338,81.28274973956749,2.3381103471037687,Breast,Breast Carcinoma,Cell Line,Adherent
1290765,1148,SIDM00929,325,0.342538142760875,-74.9939302975913,1.4821345029639816,Bone,Chondrosarcoma,Cell Line,Adherent
906827,550,SIDM00930,150,0.8625203516745488,63.61694764960345,2.5103608197040073,Bone,Osteosarcoma,Cell Line,Adherent
906828,1753,SIDM00931,200,1.510322620896221,32.77283288241229,4.683437712352323,Thyroid,Thyroid Gland Carcinoma,Cell Line,Adherent
910952,482,SIDM00932,250,0.8913137353532347,58.47051363561952,2.5738184492318728,Kidney,Kidney Carcinoma,Cell Line,Adherent
910927,4,SIDM00933,300,1.4698370005029748,37.70409932450535,4.781890292534717,Breast,Breast Carcinoma,Cell Line,Adherent
753624,641,SIDM00934,625,0.6705189514690602,277.3865946326684,2.117962545917816,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
924107,998,SIDM00935,150,1.163493360044763,44.285001977643866,3.3783152643079424,Vulva,Other Solid Carcinomas,Cell Line,Adherent
1290730,2040,SIDM00936,300,1.0073210618918638,57.67300205692731,3.007657896608582,Bladder,Bladder Carcinoma,Cell Line,Adherent
910916,1911,SIDM00937,625,0.9404862719258295,54.46211349962869,2.7190351748431523,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
924106,1610,SIDM00938,600,0.47358089340749915,225.6832171742255,1.710078728554617,Breast,Breast Carcinoma,Cell Line,Adherent
753540,2252,SIDM00939,150,1.3974376314128822,35.0487138081578,4.153373623868109,Lung,Non-Small Cell Lung Carcinoma,Cell Line,Adherent
906826,1748,SIDM00940,150,0.9874642960423675,55.87985609909553,2.857965504887916,Breast,Breast Carcinoma,Cell Line,Adherent
905963,289,SIDM00941,300,1.0452452509683539,46.27462415085914,2.961912081867105,Kidney,Kidney Carcinoma,Cell Line,Adherent
753541,2041,SIDM00942,625,0.8426847639993852,63.635986267511676,2.4554765476705955,Head and Neck,Oral Cavity Carcinoma,Cell Line,Adherent
910915,703,SIDM00943,1250,0.2647512869355406,28.613559952327208,1.486686980914997,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
1290769,1153,SIDM00944,625,0.6328587699189996,0.7115355523437309,1.9675954226959114,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
1290771,1005,SIDM00945,625,0.6782817116517623,71.4089886872293,2.0115065383731694,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
1297446,1035,SIDM00946,2500,0.4362443078894054,120.15117520232599,1.5904228167455166,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
906839,1386,SIDM00947,625,0.161323837643335,-328.435332744251,1.3036978005189548,Central Nervous System,Glioblastoma,Cell Line,Adherent
906838,188,SIDM00948,400,1.497202635876968,33.8990054243709,4.825356328422896,Haematopoietic and Lymphoid,Burkitt's Lymphoma,Cell Line,Suspension
906836,793,SIDM00949,200,1.7070762434170228,29.10800620145136,5.714707904893652,Haematopoietic and Lymphoid,T-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
1290797,871,SIDM00950,300,1.0502541651454345,48.76792828392414,2.9893446190231647,Pancreas,Pancreatic Carcinoma,Cell Line,Adherent
753548,1034,SIDM00951,1000,0.75387084789914,77.38789928507143,2.277662801656885,Haematopoietic and Lymphoid,T-Lymphoblastic Leukemia,Cell Line,Suspension
906807,566,SIDM00952,625,1.0328282441874628,47.396681088964236,2.8704569825512816,Haematopoietic and Lymphoid,B-Cell Non-Hodgkin's Lymphoma,Cell Line,Suspension
753547,292,SIDM00953,1250,1.200196439143553,43.40819568078998,3.4641008958702404,Lung,Small Cell Lung Carcinoma,Cell Line,Suspension
906812,858,SIDM00954,800,0.5214875405612315,167.84649684702072,1.783429135477566,Breast,Breast Carcinoma,Cell Line,Adherent
1240125,857,SIDM00955,200,0.5028450459880318,132.970675913949,1.7337829752862268,Skin,Melanoma,Cell Line,Adherent
906817,1469,SIDM00956,625,0.6246089093245589,105.54277405210286,2.002987039102822,Esophagus,Esophageal Squamous Cell Carcinoma,Cell Line,Adherent
910689,2148,SIDM00957,800,0.3122502636833208,274.47336763177884,1.4573653252155228,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
910689,2148,SIDM00957,1250,0.2835180979543956,208.8352698533297,1.3928802792269699,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
910951,160,SIDM00958,800,0.9545389220303065,53.28029596281469,2.6777934553578864,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
910566,734,SIDM00959,625,0.7452160136381197,64.93103711222082,2.167002552788213,Haematopoietic and Lymphoid,Acute Myeloid Leukemia,Cell Line,Suspension
1240124,555,SIDM00960,400,1.2149347094053768,41.03788090109294,3.524156010579772,Large Intestine,Colorectal Carcinoma,Cell Line,Adherent
753539,1523,SIDM00961,1250,1.2057450541068915,43.279536950196444,3.618446920066907,Bone,Ewing's Sarcoma,Cell Line,Adherent
910710,321,SIDM00962,625,1.2843946286280128,39.7525352422081,3.8069942006483966,Haematopoietic and Lymphoid,Chronic Myelogenous Leukemia,Cell Line,Suspension
946359,412,SIDM00963,1250,0.25141757778159946,180.6898472350845,1.3378481859450098,Breast,Breast Carcinoma,Cell Line,Adherent
924105,1223,SIDM00964,325,0.601738030714289,288.5259810181828,2.0616464057898565,Prostate,Non-Cancerous,Cell Line,Adherent
688023,1222,SIDM00965,300,0.9538130870549435,51.91120814779085,2.673256194887972,Lung,Small Cell Lung Carcinoma,Cell Line,Semi-Adherent
1480367,1332,SIDM00966,150,1.1389780130311706,42.91133314072516,3.1995708728033976,Ovary,Ovarian Carcinoma,Cell Line,Adherent
1480364,1949,SIDM00967,400,0.8636287076273436,56.737306660692745,2.4495976741335053,Ovary,Ovarian Carcinoma,Cell Line,Adherent
